ASIN,Dimensions,activeseller,bestseller,brand,buybox,description,firstdate,img,price,rating,reviews,title,url,weight_lbs
B07RDGN4HD,7.09 x 2.24 x 0.75,1,"#2,238 in Office Products #2 in Technical Pens",Ankaka Store,Ankaka,"MADE OF ULTRA-STRONG AIRCRAFT ALUMINUM for self defense. Patented thread design at the handle and thumb head allow a thumb grip: the optimal way to fully transfer your power to the target. Won't break. Won't rust.LOW PROFILE, discreet yet effective self defense pen.LIGHTWEIGHT ballpoint  Weighs half as much as a regular tactical pen when it is detached as the ballpoint only, making it practical for daily use.This solves the balance issue too.WRITES SMOOTHLY EVEN WHEN WET, smear-proof ink, ink quickly dries with a consistent ink flow. Also compatible with low-price standard refills.Ultra durable tip for self defense in ONE MOVE OUT FROM YOUR POCKET.","May 5, 2019",https://m.media-amazon.com/images/I/61RGHz3KgjL._AC_UL320_.jpg,10.98,4.4,8127,"The Most Loaded 6-in-1 Tactical Pen: Solves Other Brands' Weaknesses,Self Defense Tip + Flashlight + Ballpoint + Bottle Opener + Screw Driver + Hexagonal Wrench, 5 Ink Refills + 6 Batteries + Gift Box",https://www.amazon.com/Most-Loaded-Tactical-Pen-Weaknesses/dp/B07RDGN4HD/ref=sr_1_9?dchild=1&keywords=pen&qid=1614289046&sr=8-9,0.2
B082PMSSS7,1 x 6.75 x 7.63,14,#40 in Office Products  #2 in Gel Ink Pens,SHARPIE Store,amazon,"Gel pen with no smear, no bleed technologyIntensely bold gel ink colors offer always vivid writingContoured rubber grip for a comfortable writing experienceMedium point (0.7 millimeter)Includes 4 black, 4 blue, and 4 red gel ink pens","January 1, 2020",https://m.media-amazon.com/images/I/91pRUp0tcbL._AC_UL320_.jpg,13.99,4.8,6317,"Sharpie S-Gel, Gel Pens, Medium Point (0.7mm), Assorted Colors, 12 Count",https://www.amazon.com/Sharpie-S-Gel-Medium-Assorted-Colors/dp/B082PMSSS7/ref=sr_1_8?dchild=1&keywords=pen&qid=1614289046&sr=8-8,0.35
B07Y8KN5QD,7.68 x 1.97 x 1.46,1,#416 in Office Products #1 in Fountain Pens,Asvine Store,Asvine Pen,"This pen is equipped with a unique, streamlined stainless steel extra fine nib to deliver an incomparable writing experience.It comes with a converter for bottled ink, Ink cartridges Not included for safety. You can purchase the Hongdian cartridges in our store, ASINB08259HPC7The weight of pen is carefully calculated and much more suitable for long time writing.This pen was designed for those who appreciate an exceptional writing experience.Beautifully well balanced and artfully writing instrument, this matte black fountain pen set is top of its class. With metal pen case, it makes an amazing gift for yourself, your family or absolutely anyone else.","October 8, 2019",https://m.media-amazon.com/images/I/51GbTy1IdeL._AC_UL320_.jpg,15.99,4.5,8743,Matte Black Forest Fountain Pen Extra Fine Nib Classic Design with Converter and Metal Pen Box Set by Hongdian,https://www.amazon.com/Forest-Fountain-Classic-Converter-Hongdian/dp/B07Y8KN5QD/ref=sr_1_1?dchild=1&keywords=pen&qid=1614289046&sr=8-1,0.180625
B07VVB7DSK,3.54 x 3.82 x 3.54,1,#469 in Office Products #11 in Ballpoint Pens,amazon,amazon,"Pen cup for neatly containing pens, pencils, scissors, and moreMade of durable steel wire; mesh design offers an industrial lookPowder-coat finish in sleek black for a professional appearanceDouble-rimmed, smooth edges; ideal for home, office, or classroomMeasures 3.5 by 3.5 by 3.9 inches; backed by an AmazonBasics 1-year limited warranty","October 16, 2019",https://m.media-amazon.com/images/I/81Pdkk4WSFL._AC_UL320_.jpg,5.17,4.8,2978,"AmazonBasics Wire Mesh Pen Cup, Black",https://www.amazon.com/AmazonBasics-Wire-Mesh-Pen-Black/dp/B07VVB7DSK/ref=sr_1_12?dchild=1&keywords=pen&qid=1614289046&sr=8-12,0.18
B002VL6LOA,0.75 x 7.38 x 2.38,8,#242 in Office Products #14 in Gel Ink Pens,Pentel Store,amazon,"High performance ink technology combines the best qualities of liquid and gel ink for a super-smooth writing experienceLiquid gel ink dries so fast even left handed writers love it - no smears, no smudges, no globsSleek & stylish barrel design with stainless steel accents for a professional lookLatex-free grip for writing comfort and control0.7mm stainless steel tip writes medium linesRetractable and conveniently refillable with Pentel LR7 ink refill.","October 1, 2010",https://m.media-amazon.com/images/I/71OGy4fIaDL._AC_UL320_.jpg,3.01,4.8,8886,"Pentel EnerGel Deluxe RTX Retractable Liquid Gel Pen, 0.7mm, Metal Tip, Blue Ink, 2 Pack (BL77BP2C)",https://www.amazon.com/Pentel-EnerGel-Deluxe-Retractable-BL77BP2C/dp/B002VL6LOA/ref=sr_1_11?dchild=1&keywords=pen&qid=1614289046&sr=8-11,0.07
B089D7MWZP,7.83 x 3.35 x 1.61,1,"#3,119 in Office Products #9 in Fountain Pens",BEILUNER Store,BeiLun,"[Superb Quality]: Silver stainless steel fountain pen with polished accents. Equipped with SCHMIDT ink feeding system for easier ink absorption. Beautifully balanced and artfully crafted, each fountain pen gives high precision and exceptional writing comfort for every occasion, coupled with a gorgeous design.[Unparalleled Writing Experience]: Iridium Medium Nib with 24K gold plated made in high quality, offering an excellent writing experience and allowing for a consistent flow of ink. Our filler fountain pens have a larger ink capacity. The regular converter will hold about 0.5ml of ink, our Schmidt converter would hold about 0.85ml of ink. It is sufficient enough for long periods of use once filled, saving your valuable time.[Thoughtfully Constructed]: Built to offer a delicate weight that is perfect for both left and right-handed writers, we ensure only the very best materials are used. Our pens utilize a medium nib with perfect ink flow for easy, even strokes and an expertly matched lid to ensure it absolutely NEVER falls off. Get up close and personal with the BEILUNER Stainless Steel Fountain Pen and see the difference for yourself.[Gifts]: Beautifully balanced and artfully crafted, the BEILUNER Silver Fountain Pen Set is top of its class. Complete with 6 ink black cartridges2.4mm bore diameter ), easy to use ink refill converter, and a luxurious gift case, it makes an amazing gift for yourself, your family or absolutely anyone else. We've combined the weight of superior metals and masterful craftsmanship to create a writing tool that is not only worth having but is built to last.[Guranteed]: Best of all, your purchase is protected by the guarantee. We stand behind all of our high quality products and each is backed by strong manufacturer support. If you have any issues with the product, we're here to make things right.","May 29, 2020",https://m.media-amazon.com/images/I/61Z4ZFHltNL._AC_UL320_.jpg,18.59,4.5,899,"BEILUNER Luxury Fountain Pen Set,Solid 24K Gilded Medium Nib, Silver Stainless Steel Body- Includes 6 Ink Cartridges &amp; Ink Refill Converter with Gift Case - Perfect for Men and Women",https://www.amazon.com/BEILUNER-Fountain-Stainless-Cartridges-Converter/dp/B089D7MWZP/ref=sr_1_13?dchild=1&keywords=pen&qid=1614289046&sr=8-13,0.55
B0772XSNXY,6.6 x 6.2 x 0.6,5,#50 in Office Products #1 in Porous-Point Pens#2 in Drawing Pens,iBayam Store,iBayamDirect,"VIBRANT COLORS Smart Fineliner Color Pens Set 18 Unique Colors, 0.38 mm Fine Point Colored Pens, Assorted Color Fine Tip Marker Pens, Minimal Bleed Thru Ink. Perfect as Journal Pens, Planner Pens, Journaling Pens, Teacher Pens, School Supplies, Office Supplies, Planner Accessories. Premium gift set for the family, friends, co-workers, Birthday, Christmas.SMOOTH WRITING Colorful Fine tip marker pen set with superfine, metal-clad fine tipped and outstanding performance in all areas of writing, drawing, coloring, easy and comfortable to write. You will also find them great for home, office, work, business, colleague, church, club, and organazition activities.GREAT marker pens for drawing lines & details, journal, planner, calendar, agenda, notebook, note taking, painting, writing, coloring, sketch, marker, signing, manga, animation, graphic, design, illustration, included artists fine-ink drawings and coloring small intricate patterns. Perfect Colored Pens for Middle School, High School, College, Bachelor, Graduate, Women, Men, Adult Coloring.Colored art writing drawing porous point pens. Water-based ink, minimal bleed thru (except very thin paper), these fiber-tipped pens create fine lines and intense water-based colors. Packaged in a soft transparent vinyl bag.WELL PACKAGE --- Our fine line pens come in a nice plastic storage case with fold over snap closure which can be easily placed in backpacks. For using in school, travel or used in the home and office. Great Back to School Stationary, planner or journaling supplies for Christmas, Birthday, Mother's Day, Easter Day, Valentine's Day, Thanksgiving Day, Party, New Year's.","November 1, 2017",https://m.media-amazon.com/images/I/71i8ORESpHL._AC_UL320_.jpg,9.98,4.7,46554,"iBayam Journal Planner Pens Colored Pens Fine Point Markers Fine Tip Drawing Pens Porous Fineliner Pen for Bullet Journaling Writing Note Taking Calendar Coloring Art Office School Supplies, 18 Colors",https://www.amazon.com/Fineliner-Journaling-Calendar-Coloring-Supplies/dp/B0772XSNXY/ref=sr_1_10?dchild=1&keywords=pen&qid=1614289046&sr=8-10,0.24
B06WGMTMVM,6.44 x 4.38 x 6.13,19,#265 in Office Products #6 in Ballpoint Pens,BIC Store,amazon,"#1 Selling Ball Pen* *Source: The NPD Group/ Retail Tracking Service/ U.S. Actual Unit Sales (Retail & Commercial Combined)/ Jul 2016-Jun 2017Writes the First Time, Every TimeFlexible round barrel for writing comfortReliable tungsten carbide ball spreads ink smoothly and consistentlyTranslucent barrel shows the ink level","March 7, 2017",https://m.media-amazon.com/images/I/91z7WOe3y-L._AC_UL320_.jpg,13.99,4.8,3938,"BIC Round Stic Xtra Life Ball Point Pen, Black, 144-Count",https://www.amazon.com/BIC-Round-Ballpoint-Medium-144-Count/dp/B06WGMTMVM/ref=sr_1_14?dchild=1&keywords=pen&qid=1614289046&sr=8-14,1.82
B082PN4X5J,1.1 x 2.88 x 5.86,25,#43 in Office Products #3 in Gel Ink Pens,SHARPIE Store,amazon,"Gel pen with no smear, no bleed technologyIntensely bold gel ink colors offer always vivid writingContoured rubber grip for a comfortable writing experienceMedium point (0.7 millimeter)Includes 12 black gel ink pens","January 1, 2020",https://m.media-amazon.com/images/I/81I7k7Oj6rL._AC_UL320_.jpg,12.99,4.7,21358,"Sharpie S-Gel, Gel Pens, Medium Point (0.7mm), Black Ink Gel Pen, 12 Count",https://www.amazon.com/Sharpie-S-Gel-Medium-Point-0-7mm/dp/B082PN4X5J/ref=sr_1_6?dchild=1&keywords=pen&qid=1614289046&sr=8-6,0.33125
B086R5D5C2,7 x 4.5 x 0.3,2,#939 in Office Products #1 in Technical Pens,Mr. Pen Store,Mr. Pen,"Package Includes: 12 x 0.4mm Fineliners In 12 Colors - Packaged In A Portable Transparent Plastic Case12 Colors: Black, Dark Blue, Light Blue, Dark Green, Light Green, Orange, Yellow, Red, Pink, Purple, Brown And Orchid0.4mm Fine Tip Is Ideal For All Areas Of Writing, Drawing Lines & Details, Journal, Planner, Calendar, Note Taking, Sketching, Manga, Animation, Graphic, Design, Illustration, Included Artists Fine-Ink Drawings And Coloring Small Intricate PatternsPremium Set For The Family, Friends, Co-Workers, Birthday And Christmas GiftsMinimal Bleed Thru With The Water-Based, Non-Toxic And Odorless Ink","April 3, 2020",https://m.media-amazon.com/images/I/81OyQyQL06L._AC_UL320_.jpg,6.99,4.5,311,"Mr. Pen- Fineliner Pens, 12 Pack, Pens Fine Point, Colored Pens, Journal Pens, Bible Journaling Pens, Journals Supplies, School Supplies, Pen Set, Art Pens, Writing Pens, Fine Tip Markers, Bible Pens",https://www.amazon.com/Mr-Fineliner-Journals-Supplies-Pen/dp/B086R5D5C2/ref=sr_1_7?dchild=1&keywords=pen&qid=1614289046&sr=8-7,0.149375
B0030F32L6,2.81 x 1.34 x 0.22,16,"#1,418 in Office Products  #51 in Gel Ink Pens",PILOT Store,amazon,"THE IDEAL PEN FOR OVERACHIEVERS: The smooth writing, long-lasting Pilot G2 Premium Gel Ink Pen features a comfortable rubber grip, & is available in ultra fine, extra fine, fine, & bold point.LONGEST LASTING, REFILLABLE GEL INK: Proven to be the longest writing gel ink pen among top brands, the smooth-writing, retractable G2 gel ink pen is a classic choice for all your writing needs.PERECTLY SUITED FOR YOU: If you love the original Pilot G2, you'll want to try our full G2 line of Mini, Metallic, Mosaic, & Fashion gel ink pens in a variety of sizes, barrel designs & colors.TRUSTED QUALITY: We've been making pens for over 100 years. Whether you're taking notes, stocking up on school or office supplies, or writing in a bullet journal, Pilot has the perfect pen for you!POWER TO THE PEN: Pilot makes exceptional writing instruments to suit all your needs. We have fountain, ballpoint, retractable, erasable & gel ink pens, whiteboard markers & more for every writing style.","January 1, 2007",https://m.media-amazon.com/images/I/81QSbCbqQGL._AC_UL320_.jpg,5.49,4.8,3451,"PILOT G2 Premium Refillable &amp; Retractable Rolling Ball Gel Pens, Fine Point, Black Ink, 4-Pack (31057)",https://www.amazon.com/Pilot-Retractable-Premium-Roller-Point/dp/B0030F32L6/ref=sr_1_5?dchild=1&keywords=pen&qid=1614289046&sr=8-5,0.220625
B08BX66VLD,7.59 x 3.14 x 0.62,7,#81 in Office Products #6 in Gel Ink Pens,SHARPIE Store,amazon,"Sleek, stylish barrel gives pen a modern, professional lookGel pen with no smear, no bleed technologyIntensely bold gel ink colors offer always-vivid writingContoured rubber grip for a comfortable writing experienceIncludes 4 black gel ink pens in medium point (0.7mm)","September 1, 2020",https://m.media-amazon.com/images/I/81y-ltNKZhL._AC_UL320_.jpg,5.27,4.7,5798,"Sharpie S-Gel, Gel Pens, Medium Point (0.7mm), Pearl White Body, Black Gel Ink Pens, 4 Count",https://www.amazon.com/Sharpie-S-Gel-Medium-Point-0-7mm/dp/B08BX66VLD/ref=sr_1_4?dchild=1&keywords=pen&qid=1614289046&sr=8-4,0.11875
B082PMS7TB,7 x 3.25 x 7.63,13,#40 in Office Products #2 in Gel Ink Pens,SHARPIE Store,amazon,"Gel pen with no smear, no bleed technologyIntensely bold gel ink colors offer always vivid writingContoured rubber grip for a comfortable writing experienceMedium point (0.7 millimeter)Includes 2 black, 1 blue, and 1 red gel ink pens","January 1, 2020",https://m.media-amazon.com/images/I/81zZ+su2wGL._AC_UL320_.jpg,4.74,4.7,6620,"Sharpie S-Gel, Gel Pens, Medium Point (0.7mm), Assorted Colors, 4 Count",https://www.amazon.com/Sharpie-S-Gel-Medium-Assorted-Colors/dp/B082PMS7TB/ref=sr_1_3?dchild=1&keywords=pen&qid=1614289046&sr=8-3,0.13
B00M382RJO,5.57 x 0.45 x 5.57,27,#20 in Office Products #1 in Ballpoint Pens,Zebra Pen Store,amazon,"1.0mm medium point ballpoint pen featuring low viscosity black ink for a smooth, skip-less writing experience and quicker writing speedsSoft, latex-free rubberized grip provides increased comfort while the plastic barrel allows for ink supply visibilityConvenient metal pocket clip for quick, easy access, and to ensure you never lose your favorite pen againVivid, reliable black ink and solid pen construction make for a great everyday writing toolIdeal to use in a notebook, journal, planner, legal pad, on invitation cards and almost any paper surface","July 23, 2014",https://m.media-amazon.com/images/I/9144Be0-HNL._AC_UL320_.jpg,5.92,4.6,14783,"Zebra Pen Z-Grip Retractable Ballpoint Pen, Medium Point, 1.0mm, Black Ink, - 18 Pieces, Model Number: 22218",https://www.amazon.com/Zebra-Pen-Retractable-Ballpoint-18-Count/dp/B00M382RJO/ref=sr_1_2?dchild=1&keywords=pen&qid=1614289046&sr=8-2,0.021
B089WL9MM1,6.18 x 2.05 x 1.06,0,"#4,248 in Office Products #139 in Gel Ink Pens",PILOT Store,amazon,"THE IDEAL PEN FOR OVERACHIEVERS: The smooth writing, long-lasting Pilot G2 Premium Gel Ink Pen features a comfortable rubber grip, & is available in ultra fine, extra fine, fine, & bold point.LONGEST LASTING, REFILLABLE GEL INK: Proven to be the longest writing gel ink pen among top brands, the smooth-writing, retractable G2 gel ink pen is a classic choice for all your writing needs.PERECTLY SUITED FOR YOU: If you love the original Pilot G2, you'll want to try our full G2 line of Mini, Metallic, Mosaic, & Fashion gel ink pens in a variety of sizes, barrel designs & colors.TRUSTED QUALITY: We've been making pens for over 100 years. Whether you're taking notes, stocking up on school or office supplies, or writing in a bullet journal, Pilot has the perfect pen for you!POWER TO THE PEN: Pilot makes exceptional writing instruments to suit all your needs. We have fountain, ballpoint, retractable, erasable & gel ink pens, whiteboard markers & more for every writing style.","June 9, 2020",https://m.media-amazon.com/images/I/81hrGLapojL._AC_UL320_.jpg,13.00,4.9,159,"PILOT G2 Premium Refillable &amp; Retractable Rolling Ball Gel Pens, Fine Point, Black, 8-Pack (15298)",https://www.amazon.com/PILOT-Premium-Refillable-Retractable-Rolling/dp/B089WL9MM1/ref=sr_1_26?dchild=1&keywords=pen&qid=1614289046&sr=8-26,0.24
B01N6ZP7F5,0.75 x 7 x 7.38,15,#191 in Office Products #12 in Gel Ink Pens,Pentel Store,amazon,"High performance gel ink technology combines the best qualities of liquid and gel ink for a super-smooth writing experienceLiquid gel ink dries so fast even left handed writers love it - no smears, no smudges, no globsEnerGel ink writes more smoothly than the leading brand* (*Internally tested to be smoother writing than the leading gel pen on standard writing paper)Sleek & stylish barrel design with metal accents for a Professional lookLatex-free grip for writing comfort and control0.7mm stainless steel tip writes medium lines; 1.0mm stainless steel tip writes bold linesLimited Lifetime Warranty","February 7, 2017",https://m.media-amazon.com/images/I/71HRDo89YrL._AC_UL320_.jpg,18.85,4.8,11156,"Pentel EnerGel RTX Retractable Liquid Gel Pen, (0.7mm) Medium Line, Assorted Ink,12-Pk (BL77BP12M)",https://www.amazon.com/Pentel-EnerGel-Retractable-Assorted-BL77BP12M/dp/B01N6ZP7F5/ref=sr_1_27?dchild=1&keywords=pen&qid=1614289046&sr=8-27,0.3625
B0012YVR1O,0.3 x 0.5 x 5.6,6,"#1,317 in Office Products #4 in Liquid Ink Rollerball Pens",Uni-ball Store,amazon,"Reliably smooth, free-flowing writing the moment the pen hits paperConvenient visible ink supply window so you know how much ink remainsExclusive uni-flow rollerball ink system provides consistent smoothness and color intensityFeatures uni Super Ink which protects against water, fading and fraudIncludes: 4 black rollerball pens, 0.7mm fine point","January 23, 2008",https://m.media-amazon.com/images/I/91W-wxtRgML._AC_UL320_.jpg,6.88,4.8,2162,"uni-ball Vision Rollerball Pens, Fine Point (0.7mm), Black, 4 Count",https://www.amazon.com/uni-ball-Vision-Rollerball-Point-0-7mm/dp/B0012YVR1O/ref=sr_1_47?dchild=1&keywords=pen&qid=1614289046&sr=8-47,0.1
B0839L4NWM,4.5 x 3.4 x 1.2,0,"#20,148 in Office Products #507 in Ballpoint Pens",Dr.Pen,Dr.Pen Distributor,Dr.Pen Ultima M8 Replacement Cartridges 36 Pins 10 Pcs0.25mmIt only fit for the Dr.Pen Ultima M8The replacement cartridges are Dr.pen M8 replacement accessories and made of the Dr.pen original factoryPackage comes with 10 PCS 36 pins(for Dr.pen M8) only. The pen is NOT included.,"December 30, 2019",https://m.media-amazon.com/images/I/71tt8KlH-xL._AC_UL320_.jpg,36.99,4.8,67,Dr.Pen Ultima M8 Replaceable Cartridges 36 Pins 10 Pcs Use On Dr Pen Ultima M8 0.25mm,https://www.amazon.com/Dr-Pen-Ultima-Replaceable-Cartridges-Pins/dp/B0839L4NWM/ref=sr_1_46?dchild=1&keywords=pen&qid=1614289046&sr=8-46,0.09875
B08JS2GK3S,1.06 x 5.5 x 2.75,17,"#4,528 in Office Products #111 in Ballpoint Pens",BIC Store,amazon,"The iconic Clic Stic Ball Pen now with PrevaGuard contains built in protection on the pen to suppress bacteria growthBIC PrevaGuardClic Stic contains an EPA registered antimicrobial agent that is molded directly into the pen. This helps protect the pen by suppressing the growth of bacteria, molds, mildew and fungi, especially in high moisture environmentsContains antimicrobial agent which enhances pens freshness, fights undesired odors, staining and pen degradation.The antimicrobial agent should last the life of the plastic, unless the plastic is destroyedThe 1.0mm medium point evenly spreads ink as you write and creates vivid, highly visible lines ideal for note-taking, drafting, doodling, and other writing activities.","September 22, 2020",https://m.media-amazon.com/images/I/71HGVZ1KTaL._AC_UL320_.jpg,5.97,4.5,202,"BIC PrevaGuardClic Stic Ballpoint Pen Contains Built-in ProtectionOnthe Pen To Suppress Bacteria Growth, Black (CSA11)",https://www.amazon.com/BIC-PrevaGuardClic-Ballpoint-ProtectionOnthe-CSA11/dp/B08JS2GK3S/ref=sr_1_48?dchild=1&keywords=pen&qid=1614289046&sr=8-48,0.140625
B078WJM15Y,5.43 x 0.58 x 0.43,1,#592 in Office Products #4 in Porous-Point Pens,amazon,amazon,"Set of 12 felt tip marker pens in a variety of colorsHigh pigment, smear-resistant, water-based inkGreat for art projects, corrections or color coding notesFeaturing a no-fray felt tip in medium width for detailing and fillsDurable plastic exterior with matching cap and metal clipShips in Certified Frustration-Free PackagingConforms to ASTM D4236","December 4, 2018",https://m.media-amazon.com/images/I/91Xdv3MUWnL._AC_UL320_.jpg,7.46,4.7,5883,"Amazon Basics Felt Tip Marker Pens - Assorted Color, 12-Pack",https://www.amazon.com/AmazonBasics-Felt-Tip-Pens-Assorted/dp/B078WJM15Y/ref=sr_1_44?dchild=1&keywords=pen&qid=1614289046&sr=8-44,0.0175
B01KLLQACY,7.63 x 2.88 x 0.5,8,"#7,738 in Office Products #221 in Gel Ink Pens",PILOT Store,amazon,Two-pack of gray barrel G2 pen StylusPremium G2 writing experience with ultra-smooth G2 gel inkHigh performance Stylus with unsurpassed touch accuracyAvailable in three contemporary barrel colors with a comfortable cushioned gripRetractable & refillable for continued use with G2 refills,"October 10, 2016",https://m.media-amazon.com/images/I/81dnPxHzsbL._AC_UL320_.jpg,6.92,4.7,598,PILOT G2 Pen Stylus Fine Black Ink with Gray Barrel 2-Pack (34309),https://www.amazon.com/PILOT-Stylus-Barrel-2-Pack-34309/dp/B01KLLQACY/ref=sr_1_45?dchild=1&keywords=pen&qid=1614289046&sr=8-45,0.05
B002FSZP5A,0.3 x 0.5 x 7.6,2,"#1,198 in Office Products #26 in Ballpoint Pens",Uni-ball Store,amazon,"Delivers fast, clean writing that keeps up with your thoughtsQuick drying ink helps minimize smudging ideal for left handersEmbossed grip and stainless steel accents make a stylish statementFeatures uni Super Ink that protects against water, fading, and fraudIncludes: 3 black ballpoint pens; 0.7 millimeter fine pointNote: Pen has outer color as Blue with Black ink","July 2, 2009",https://m.media-amazon.com/images/I/814dRm73IdL._AC_UL320_.jpg,10.09,4.6,2444,"Uni-Ball Jetstream Retractable Ball Point Pens,0.7mm, Black Ink, 3-Count",https://www.amazon.com/Uni-Ball-Jetstream-Retractable-Point-3-Count/dp/B002FSZP5A/ref=sr_1_42?dchild=1&keywords=pen&qid=1614289046&sr=8-42,0.070625
B00006IEBI,1 x 2.8 x 5.75,41,"#1,793 in Office Products #7 in Liquid Ink Rollerball Pens",PILOT Store,amazon,"PILOT PRECISE V5: This rolling ball pen has a patented extra fine precision tip to deliver smooth, skip-free writing every time. Our unique ink formula maintains even, flowing strokes for precise writing.PRECISION POINT: You'll love the clean lines & even ink delivery of this rolling ball pen. Available in black, blue, red, turquoise, purple, & green ink. Visible ink supply means you'll never run dry!DESIGNED TO DELIGHT: If you love Pilot Precise pens, you'll want to try the full line of Precise V5, V5 Deco Collection, & V7 rolling ball pens, available in capped & retractable options.TRUSTED QUALITY: We've been making pens for over 100 years. Whether you're taking notes, stocking up on school or office supplies, or writing in a bullet journal, Pilot has the perfect pen for you!POWER TO THE PEN: Pilot makes exceptional writing instruments to suit all your needs. We have fountain, ballpoint, retractable, erasable & gel ink pens, whiteboard markers & more for every writing style.","October 2, 2001",https://m.media-amazon.com/images/I/71x097Nqf9L._AC_UL320_.jpg,13.39,4.8,2838,"PILOT Precise V5 Stick Liquid Ink Rolling Ball Stick Pens, Extra Fine Point (0.5mm)",https://www.amazon.com/Pilot-Precise-Precision-Ink-5mm-35334/dp/B00006IEBI/ref=sr_1_41?dchild=1&keywords=pen&qid=1614289046&sr=8-41,0.2875
B001E6D3W6,1 x 2.8 x 5.75,37,#163 in Office Products #11 in Gel Ink Pens,PILOT Store,amazon,"THE IDEAL PEN FOR OVERACHIEVERS: The smooth writing, long-lasting Pilot G2 Premium Gel Ink Pen features a comfortable rubber grip, & is available in ultra fine, extra fine, fine, & bold point.LONGEST LASTING, REFILLABLE GEL INK: Proven to be the longest writing gel ink pen among top brands, the smooth-writing, retractable G2 gel ink pen is a classic choice for all your writing needs.PERECTLY SUITED FOR YOU: If you love the original Pilot G2, you'll want to try our full G2 line of Mini, Metallic, Mosaic, & Fashion gel ink pens in a variety of sizes, barrel designs & colors.TRUSTED QUALITY: We've been making pens for over 100 years. Whether you're taking notes, stocking up on school or office supplies, or writing in a bullet journal, Pilot has the perfect pen for you!POWER TO THE PEN: Pilot makes exceptional writing instruments to suit all your needs. We have fountain, ballpoint, retractable, erasable & gel ink pens, whiteboard markers & more for every writing style.","August 26, 2008",https://m.media-amazon.com/images/I/71u-NThnP3L._AC_UL320_.jpg,12.88,4.9,7970,"PILOT G2 Premium Refillable &amp; Retractable Rolling Ball Gel Pens, Bold Point, Black Ink, 12-Pack (31256)",https://www.amazon.com/Pilot-Retractable-Premium-Roller-31256/dp/B001E6D3W6/ref=sr_1_43?dchild=1&keywords=pen&qid=1614289046&sr=8-43,0.3125
B08LB6V3HY,5.6 x 0.46 x 0.46,0,"#22,018 in Office Products #567 in Ballpoint Pens",SMOOTHERPRO Store,LLP International Group,"WORKMANSHIP & REFILL: This bolt action pen is preinstalled the Pentel#LRN5-A needle fine tip refill(Energel), line size 0.5mm and compatible with Pentel Needle or Metal Tip Refill, also compatible with Zebra refill (P-RJF5), which provide you an excellent writing experience with energel permanent gel refill. Finely CNC machined body and threads for decades of use, a decent inexpensive EDC metal Tungsten tactical pen for collection and daily use.SOLID CONSTRUCTION: Made from solid aircraft grade aluminum alloy 6061(Lightweight) with stainless steel pen clip, T6 treated for heavy duty force and superior strength; this tactical pen is rugged and unbreakable, but still the overall weight is balanced for long writing and easy to operate any tools on this pen; hard anodized as per ASTM B580-79 for durable performance at daily use after CNC machining and well buffed on all edges. Fine machined threads is a guarantee of long life time use.FIDGET FUNCTION: Super smooth bolt action (PREGLUED BOLT, BUT ADD SOME LOCTITE TO THE THREAD OF BOLT IF YOU NOTICE ANY SIGN OF LOOSE BOLT) design for retracting refill to avoid the mess-up your pocket, notebook or backpack by gel ink; also, the bolt action is a great fidget gadgets when you are stressed at design or daily work, the bolt action function will help you to reduce the stress.ELEGANT PEN GIFT FOR MEN AND WOMEN: Amazing gift set for outdoor pros, security staff, police, military, SWAT, family members, friends, EDC and a decent multiple purpose tactical pen for collectors as well; the quality of workmanship, treatment, design, material and other details is premium as well as super easy to use, this pen will make you different for writing in public and an ideal backup tool in car or your backpack.A BRAND YOU CAN COUNT ON: Search our on Amazon for more of our pens like CNC machined pens, tactical pens, titanium pens, brass pens, carbon fiber pens, fountain pens and other unique pens. Our designers are outdoor pros and tactical experts that our products are designed based on actual demands and needs; also, we hear voices from our customers everyday and provide solutions for their concerns time to time; your opinion is super important to us!","October 17, 2020",https://m.media-amazon.com/images/I/61+HUhI8vsL._AC_UL320_.jpg,16.99,4.1,64,SMOOTHERPRO Premium Bolt Action Pen Compatible with Pentel Refill Tungsten Tactical Tip Durable Stainless Steel Clip Weight Balanced for EDC Signature Office School Business Color Black (PTC050),https://www.amazon.com/SMOOTHERPRO-Compatible-Stainless-Signature-PTC050/dp/B08LB6V3HY/ref=sr_1_40?dchild=1&keywords=pen&qid=1614289046&sr=8-40,0.0198125
